,Date,Open,High,Low,Close,Volume,Change
0,2002-11-22,5500,5500,5500,5500,10580,NaN
1,2002-11-25,6150,6150,6150,6150,4187,11.82
2,2002-11-26,6850,6850,6850,6850,6195,11.38
3,2002-11-27,7650,7650,7400,7650,2138217,11.68
4,2002-11-28,8150,8450,6750,6750,3856708,-11.76
5,2002-11-29,6600,7000,6000,6650,1613448,-1.48
6,2002-12-02,6800,6850,6450,6600,756388,-0.75
7,2002-12-03,6500,6700,6300,6350,808548,-3.79
8,2002-12-04,6200,6300,6050,6050,505762,-4.72
9,2002-12-05,6150,6650,6100,6450,1234191,6.61
10,2002-12-06,6350,6550,6200,6250,473048,-3.1
11,2002-12-09,6250,6450,5950,6000,580352,-4.0
12,2002-12-10,5850,6250,5800,6100,516472,1.67
13,2002-12-11,6350,6800,6250,6800,1390461,11.48
14,2002-12-12,6900,7100,6550,6850,1267494,0.74
15,2002-12-13,6800,7200,6750,6800,880113,-0.73
16,2002-12-16,6550,6750,6000,6250,779989,-8.09
17,2002-12-17,6100,6400,6100,6300,392888,0.8
18,2002-12-18,6200,6300,6100,6150,367003,-2.38
19,2002-12-20,5850,6300,5850,6100,377859,-0.81
20,2002-12-23,6100,6150,5400,5400,518949,-11.48
21,2002-12-24,5400,5450,4850,4950,417361,-8.33
22,2002-12-26,4650,4800,4500,4550,376299,-8.08
23,2002-12-27,4200,4400,4100,4100,370100,-9.89
24,2002-12-30,3700,4200,3650,3800,327896,-7.32
25,2003-01-02,3850,4250,3850,4250,603893,11.84
26,2003-01-03,4500,4750,4450,4750,539284,11.76
27,2003-01-06,4850,5200,4750,5050,875287,6.32
28,2003-01-07,5250,5250,4600,4750,488623,-5.94
29,2003-01-08,4700,5100,4700,5050,590880,6.32
30,2003-01-09,4950,5050,4650,4950,458537,-1.98
31,2003-01-10,5100,5250,4700,4750,862958,-4.04
32,2003-01-13,4700,5100,4700,5000,479106,5.26
33,2003-01-14,5100,5600,4950,5600,880848,12.0
34,2003-01-15,5950,6200,5500,5650,1223414,0.89
35,2003-01-16,5600,5600,5250,5300,510434,-6.19
36,2003-01-17,5250,5400,4750,4850,455792,-8.49
37,2003-01-20,4600,4800,4550,4700,343414,-3.09
38,2003-01-21,4700,4850,4650,4800,379590,2.13
39,2003-01-22,4650,4800,4400,4500,287688,-6.25
40,2003-01-23,4550,4650,4450,4600,349253,2.22
41,2003-01-24,4650,4650,4100,4150,558567,-9.78
42,2003-01-27,4200,4450,4050,4050,751653,-2.41
43,2003-01-28,4050,4150,3950,4050,265000,0.0
44,2003-01-29,4100,4200,3850,4000,249951,-1.23
45,2003-01-30,4000,4150,4000,4000,325819,0.0
46,2003-02-03,4000,4300,3900,4200,305119,5.0
47,2003-02-04,4200,4300,4100,4150,331090,-1.19
48,2003-02-05,4100,4150,4000,4050,158714,-2.41
49,2003-02-06,4050,4150,3900,3950,175215,-2.47
50,2003-02-07,3900,3950,3800,3950,224374,0.0
51,2003-02-10,3800,3950,3800,3850,125305,-2.53
52,2003-02-11,3950,4050,3650,3800,377522,-1.3
53,2003-02-12,3750,3850,3700,3800,163561,0.0
54,2003-02-13,3800,3950,3750,3900,243080,2.63
55,2003-02-14,4000,4150,3900,3950,452082,1.28
56,2003-02-17,4100,4250,4050,4100,327982,3.8
57,2003-02-18,4150,4150,3950,4000,189379,-2.44
58,2003-02-19,4150,4400,4050,4250,925700,6.25
59,2003-02-20,4200,4350,4150,4200,327663,-1.18
60,2003-02-21,4250,4450,4150,4350,396719,3.57
61,2003-02-24,4450,4700,4400,4500,605692,3.45
62,2003-02-25,4400,4450,4100,4200,458139,-6.67
63,2003-02-26,4200,4650,4150,4300,1156783,2.38
64,2003-02-27,4300,4450,4200,4250,375193,-1.16
65,2003-02-28,4300,4650,4200,4300,1157400,1.18
66,2003-03-03,4350,4700,4350,4600,1466766,6.98
67,2003-03-04,4600,4750,4400,4550,552372,-1.09
68,2003-03-05,4550,4600,4050,4150,712999,-8.79
69,2003-03-06,4100,4250,3800,3850,395353,-7.23
70,2003-03-07,3650,3800,3450,3650,549759,-5.19
