,Date,Open,High,Low,Close,Volume,Change
0,2016-12-29,44850,44850,44850,44850,0,NaN
1,2017-01-02,44850,44850,44850,44850,0,0.0
2,2017-01-03,44850,44850,44850,44850,0,0.0
3,2017-01-04,44850,44850,44850,44850,0,0.0
4,2017-01-05,44850,44850,44850,44850,0,0.0
5,2017-01-06,44850,44850,44850,44850,0,0.0
6,2017-01-09,44850,44850,44850,44850,0,0.0
7,2017-01-10,44850,44850,44850,44850,0,0.0
8,2017-01-11,44850,44850,44850,44850,0,0.0
9,2017-01-12,44850,44850,44850,44850,0,0.0
10,2017-01-13,44850,44850,44850,44850,0,0.0
11,2017-01-16,44850,44850,44850,44850,0,0.0
12,2017-01-17,44850,44850,44850,44850,0,0.0
13,2017-01-18,44850,44850,44850,44850,0,0.0
14,2017-01-19,44850,44850,44850,44850,0,0.0
15,2017-01-20,44850,44850,44850,44850,0,0.0
16,2017-01-23,44850,44850,44850,44850,0,0.0
17,2017-01-24,44850,44850,44850,44850,0,0.0
18,2017-01-25,44850,44850,44850,44850,0,0.0
19,2017-01-26,44850,44850,44850,44850,0,0.0
20,2017-01-31,44850,44850,44850,44850,0,0.0
21,2017-02-01,44850,44850,44850,44850,0,0.0
22,2017-02-02,44850,44850,44850,44850,0,0.0
23,2017-02-03,44850,44850,44850,44850,0,0.0
24,2017-02-06,44850,44850,44850,44850,0,0.0
25,2017-02-07,44850,44850,44850,44850,0,0.0
26,2017-02-08,44850,44850,44850,44850,0,0.0
27,2017-02-09,44850,44850,44850,44850,0,0.0
28,2017-02-10,44850,44850,44850,44850,0,0.0
29,2017-02-13,44850,44850,44850,44850,0,0.0
30,2017-02-14,44850,44850,44850,44850,0,0.0
31,2017-02-15,44850,44850,44850,44850,0,0.0
32,2017-02-16,44850,44850,44850,44850,0,0.0
33,2017-02-17,44850,44850,44850,44850,0,0.0
34,2017-02-20,44850,44850,44850,44850,0,0.0
35,2017-02-21,44850,44850,44850,44850,0,0.0
36,2017-02-22,44850,44850,44850,44850,0,0.0
37,2017-02-23,44850,44850,44850,44850,0,0.0
38,2017-02-24,44850,44850,44850,44850,0,0.0
39,2017-02-27,44850,44850,44850,44850,0,0.0
40,2017-02-28,44850,44850,44850,44850,0,0.0
41,2017-03-02,44850,44850,44850,44850,0,0.0
42,2017-03-03,44850,44850,44850,44850,0,0.0
43,2017-03-06,44850,44850,44850,44850,0,0.0
44,2017-03-07,44850,44850,44850,44850,0,0.0
45,2017-03-08,44850,44850,44850,44850,0,0.0
46,2017-03-09,44850,44850,44850,44850,0,0.0
47,2017-03-10,44850,44850,44850,44850,0,0.0
48,2017-03-13,44850,44850,44850,44850,0,0.0
49,2017-03-14,44850,44850,44850,44850,0,0.0
50,2017-03-15,44850,44850,44850,44850,0,0.0
51,2017-03-16,44850,44850,44850,44850,0,0.0
52,2017-03-17,44850,44850,44850,44850,0,0.0
53,2017-03-20,44850,44850,44850,44850,0,0.0
54,2017-03-21,44850,44850,44850,44850,0,0.0
55,2017-03-22,44850,44850,44850,44850,0,0.0
56,2017-03-23,44850,44850,44850,44850,0,0.0
57,2017-03-24,44850,44850,44850,44850,0,0.0
58,2017-03-27,44850,44850,44850,44850,0,0.0
59,2017-03-28,44850,44850,44850,44850,0,0.0
60,2017-03-29,44850,44850,44850,44850,0,0.0
61,2017-03-30,44850,44850,44850,44850,0,0.0
62,2017-03-31,44850,44850,44850,44850,0,0.0
