,Date,Open,High,Low,Close,Volume,Change
0,2012-07-25,6024,6024,5131,5132,2025167,NaN
1,2012-07-26,4975,5198,4574,4931,1504053,-3.92
2,2012-07-27,5020,5332,4841,4887,1523882,-0.89
3,2012-07-30,5020,5131,4752,4842,453778,-0.92
4,2012-07-31,4930,5131,4908,4976,634920,2.77
5,2012-08-01,4975,5042,4841,4887,256109,-1.79
6,2012-08-02,4885,4975,4796,4909,298560,0.45
7,2012-08-03,4841,4886,4551,4574,488777,-6.82
8,2012-08-06,4707,4729,4341,4365,499711,-4.57
9,2012-08-07,4337,4453,4239,4333,371582,-0.73
10,2012-08-08,4363,4461,4310,4311,233254,-0.51
11,2012-08-09,4310,4350,4239,4244,288914,-1.55
12,2012-08-10,4261,4444,4256,4311,432088,1.58
13,2012-08-13,4256,4297,4150,4150,417883,-3.73
14,2012-08-14,4181,4194,4109,4119,209532,-0.75
15,2012-08-16,4172,4350,4163,4320,417769,4.88
16,2012-08-17,4346,4390,4234,4315,208326,-0.12
17,2012-08-20,4350,4506,4297,4423,334301,2.5
18,2012-08-21,4448,4551,4386,4440,333836,0.38
19,2012-08-22,4457,4551,4350,4463,319106,0.52
20,2012-08-23,4506,4574,4448,4507,274165,0.99
21,2012-08-24,4529,4529,4395,4463,280763,-0.98
22,2012-08-27,4484,4506,4328,4355,168369,-2.42
23,2012-08-28,4337,4404,4337,4395,127526,0.92
24,2012-08-29,4408,4796,4408,4708,678896,7.12
25,2012-08-30,4730,4841,4640,4797,406094,1.89
26,2012-08-31,4796,5154,4730,5154,765333,7.44
27,2012-09-03,5176,5288,5064,5065,525354,-1.73
28,2012-09-04,5131,5399,5042,5109,618705,0.87
29,2012-09-05,5265,5332,5109,5109,373751,0.0
30,2012-09-06,5198,5421,5154,5400,540900,5.7
31,2012-09-07,5465,5510,5288,5422,300340,0.41
32,2012-09-10,5488,5622,5421,5422,282893,0.0
33,2012-09-11,5465,5488,5354,5422,178177,0.0
34,2012-09-12,5488,5533,5198,5266,301988,-2.88
35,2012-09-13,5354,5354,5154,5221,289840,-0.85
36,2012-09-14,5332,5399,5176,5266,318313,0.86
37,2012-09-17,5332,5332,5042,5221,192706,-0.85
38,2012-09-18,5176,5310,5176,5199,167419,-0.42
39,2012-09-19,5198,5288,5109,5221,145952,0.42
40,2012-09-20,5243,5800,5198,5690,838076,8.98
41,2012-09-21,5712,5890,5622,5779,399220,1.56
42,2012-09-24,5778,5823,5622,5667,165540,-1.94
43,2012-09-25,5667,5800,5421,5422,231158,-4.32
44,2012-09-26,5377,5622,5332,5422,161874,0.0
45,2012-09-27,5421,5578,5288,5400,118406,-0.41
46,2012-09-28,5444,5466,5265,5266,149479,-2.48
47,2012-10-02,5265,5421,5131,5266,185519,0.0
48,2012-10-04,5288,5421,5243,5288,126065,0.42
49,2012-10-05,5354,5555,5332,5489,194264,3.8
50,2012-10-08,5533,5600,5220,5311,242317,-3.24
51,2012-10-09,5354,5354,4997,5021,326532,-5.46
52,2012-10-10,4998,5644,4953,5467,587264,8.88
53,2012-10-11,5466,5712,5444,5533,484699,1.21
54,2012-10-12,5622,5957,5555,5779,454966,4.45
55,2012-10-15,5912,6224,5734,5913,581330,2.32
56,2012-10-16,5912,6135,5667,6002,322207,1.51
57,2012-10-17,6024,6135,5109,5511,2920210,-8.18
58,2012-10-18,5712,5756,5399,5578,540782,1.22
59,2012-10-19,5578,5600,5220,5511,409161,-1.2
60,2012-10-22,5354,5622,5354,5556,176695,0.82
61,2012-10-23,5510,5533,5265,5266,183653,-5.22
62,2012-10-24,5198,5288,4930,5043,271061,-4.23
63,2012-10-25,5131,5131,4440,4440,834243,-11.96
64,2012-10-26,4551,4618,4247,4249,409111,-4.3
65,2012-10-29,4453,4453,4203,4239,184661,-0.24
66,2012-10-30,4243,4461,4243,4351,129446,2.64
67,2012-10-31,4395,4774,4364,4708,300083,8.21
68,2012-11-01,4685,4707,4529,4597,112359,-2.36
69,2012-11-02,4663,4685,4377,4427,245472,-3.7
70,2012-11-05,4457,4457,4287,4311,112873,-2.62
71,2012-11-06,4310,4417,4266,4418,67920,2.48
72,2012-11-07,4426,4595,4377,4485,133843,1.52
73,2012-11-08,4435,4435,4310,4378,79410,-2.39
74,2012-11-09,4377,4457,4287,4445,68879,1.53
75,2012-11-12,4417,4774,4372,4753,294057,6.93
76,2012-11-13,4752,4819,4529,4529,139169,-4.71
77,2012-11-14,4596,4752,3860,3860,1067419,-14.77
78,2012-11-15,3618,3726,3288,3391,767485,-12.15
79,2012-11-16,3404,3454,3074,3159,366234,-6.84
80,2012-11-19,3163,3333,3163,3289,188815,4.12
81,2012-11-20,3306,3382,3208,3333,204293,1.34
82,2012-11-21,3333,3409,3279,3378,164822,1.35
83,2012-11-22,3382,3810,3368,3717,424047,10.04
84,2012-11-23,3716,3752,3480,3731,253831,0.38
85,2012-11-26,3779,3958,3703,3802,223936,1.9
86,2012-11-27,3806,4038,3806,3949,281658,3.87
87,2012-11-28,3931,3989,3846,3989,101831,1.01
88,2012-11-29,3993,4221,3931,4101,187510,2.81
89,2012-11-30,4110,4350,4105,4239,193573,3.37
90,2012-12-03,4284,4350,4145,4239,94230,0.0
91,2012-12-04,4266,4266,4051,4150,125294,-2.1
92,2012-12-05,4127,4136,3904,4012,173138,-3.33
93,2012-12-06,4127,4216,3976,4132,155962,2.99
94,2012-12-07,4110,4185,3958,4021,110463,-2.69
95,2012-12-10,4016,4069,3802,4039,146675,0.45
96,2012-12-11,3913,4060,3882,3913,70633,-3.12
97,2012-12-12,3908,3953,3886,3954,44007,1.05
98,2012-12-13,4016,4016,3886,3927,59875,-0.68
99,2012-12-14,3944,4007,3886,3900,80757,-0.69
100,2012-12-17,3926,3949,3788,3793,93226,-2.74
101,2012-12-18,3842,3850,3618,3735,68563,-1.53
102,2012-12-20,3748,3748,3534,3565,61150,-4.55
103,2012-12-21,3570,3690,3444,3481,57013,-2.36
104,2012-12-24,3502,3502,3391,3454,104271,-0.78
105,2012-12-26,3458,3600,3458,3503,89605,1.42
106,2012-12-27,3538,3681,3462,3659,106520,4.45
107,2012-12-28,3663,3686,3565,3610,81663,-1.34
108,2013-01-02,3632,3681,3560,3659,75941,1.36
109,2013-01-03,3712,3712,3618,3681,49807,0.6
110,2013-01-04,3681,3739,3658,3709,40168,0.76
111,2013-01-07,3708,3730,3610,3673,107841,-0.97
112,2013-01-08,3672,3886,3672,3838,154693,4.49
113,2013-01-09,3860,3895,3784,3838,83022,0.0
114,2013-01-10,3797,3900,3792,3878,70890,1.04
115,2013-01-11,3877,3886,3815,3873,48286,-0.13
116,2013-01-14,3860,4092,3815,4061,145384,4.85
117,2013-01-15,4060,4078,3976,4025,63914,-0.89
118,2013-01-16,4065,4123,3984,4052,121068,0.67
119,2013-01-17,4051,4105,3904,3963,70877,-2.2
120,2013-01-18,3976,4082,3926,4083,90041,3.03
121,2013-01-21,4060,4123,4047,4061,43301,-0.54
122,2013-01-22,4029,4145,3993,4123,61323,1.53
123,2013-01-23,4123,4185,4074,4083,83953,-0.97
124,2013-01-24,4096,4168,4007,4039,49793,-1.08
125,2013-01-25,4016,4034,3779,3815,158629,-5.55
126,2013-01-28,3810,3810,3636,3651,62159,-4.3
127,2013-01-29,3618,3726,3618,3664,32340,0.36
128,2013-01-30,3658,3699,3565,3575,70494,-2.43
129,2013-01-31,3681,3882,3681,3767,209508,5.37
