일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2024-03-13,20500,20700,20100,20150,52540,1069,,
2024-03-12,21250,21450,20000,20450,78930,1624,,
2024-03-11,21900,22350,21250,21250,50371,1097,,
2024-03-08,22200,22200,21400,21850,86419,1872,,
2024-03-07,21650,21850,21000,21600,70472,1506,,
2024-03-06,21750,22300,21550,21650,37740,822,,
2024-03-05,21850,22250,21850,21900,36183,797,,
2024-03-04,22000,22400,21850,22150,48022,1060,,
2024-02-29,22350,22550,21850,22000,81163,1792,,
2024-02-28,23450,23450,22150,22600,75065,1680,,
2024-02-27,23450,23850,22850,22900,55392,1291,,
2024-02-26,23550,23650,23100,23250,47143,1102,,
2024-02-23,22800,23700,22600,23350,48069,1119,,
2024-02-22,23400,23400,22700,22800,46446,1065,,
2024-02-21,23850,23950,22900,23250,64174,1501,,
2024-02-20,23150,24000,23150,23800,62645,1481,,
2024-02-19,23550,23550,22800,23150,53704,1241,,
2024-02-16,23900,23900,22950,23200,85779,1988,,
2024-02-15,24950,24950,23700,23700,67534,1628,,
2024-02-14,25050,25150,24600,24750,59418,1475,,
2024-02-13,24300,25700,24300,25400,86504,2183,,
2024-02-08,23900,24600,23600,24300,110835,2683,,
2024-02-07,24000,24200,23600,23900,96850,2316,,
2024-02-06,24400,24750,23550,24200,144032,3482,,
2024-02-05,25850,26150,24250,24600,221029,5509,,
2024-02-02,25750,27100,25100,26100,355596,9362,,
2024-02-01,24150,25700,23450,25700,784163,19436,,
2024-01-31,22050,25450,21850,23200,1089650,25933,,
2024-01-30,20400,21900,20350,21650,157342,3385,,
2024-01-29,21100,21150,20400,20400,66496,1377,,
2024-01-26,20050,21300,20050,20800,132491,2752,,
2024-01-25,19990,20400,19990,20200,34645,701,,
2024-01-24,20350,20600,19950,19990,24632,496,,
2024-01-23,19700,20250,19410,20200,59297,1179,,
2024-01-22,19730,19830,19380,19630,57529,1125,,
2024-01-19,19850,20200,19510,19510,66752,1325,,
2024-01-18,20350,20600,19910,19920,48164,972,,
2024-01-17,20800,20800,19900,19960,59255,1193,,
2024-01-16,20000,20800,20000,20450,74759,1528,,
2024-01-15,20150,20350,19800,20050,74293,1498,,
2024-01-12,19840,20200,19700,19920,70468,1401,,
2024-01-11,20350,20500,19840,19840,68511,1371,,
2024-01-10,20000,20600,19980,20250,67859,1378,,
2024-01-09,20200,20350,19950,20150,59885,1206,,
2024-01-08,20050,20350,19860,19860,65762,1322,,
2024-01-05,20050,20850,19980,19990,92241,1869,,
2024-01-04,20950,21150,20000,20100,111238,2261,,
2024-01-03,20600,21300,20400,20950,108034,2260,,
2024-01-02,20650,20900,20000,20600,89507,1844,,
2023-12-28,20300,20900,20050,20650,112072,2315,,
2023-12-27,19570,20350,19550,20150,108936,2180,4,0.00
2023-12-26,19750,20050,19520,19660,89053,1761,,
2023-12-22,19710,19940,19510,19600,84105,1657,,
2023-12-21,19620,20150,19520,19540,139545,2766,,
2023-12-20,19040,19930,19010,19800,202112,3970,,
2023-12-19,18080,19050,18080,19010,145996,2749,,
2023-12-18,17900,18530,17900,18330,72191,1323,,
2023-12-15,18070,18140,17820,18050,59572,1071,,
2023-12-14,18120,18500,17850,17850,128550,2321,,
2023-12-13,18440,18940,18090,18090,96100,1769,,
2023-12-12,17880,18640,17810,18440,137068,2519,,
2023-12-11,18270,18320,17650,17960,107489,1923,,
2023-12-08,18170,18480,17960,18160,129450,2363,,
2023-12-07,17510,18450,17410,18130,292745,5305,,
2023-12-06,17990,17990,17210,17350,102165,1786,,
2023-12-05,17160,17890,17060,17600,161701,2841,,
2023-12-04,16710,17350,16550,17330,125081,2138,,
2023-12-01,16720,17070,16630,16680,112508,1896,,
2023-11-30,16920,17070,16610,16700,109188,1828,,
2023-11-29,17200,17900,16870,16980,238817,4101,,
2023-11-28,16630,18670,16620,17200,943692,16791,,
2023-11-27,16580,16950,16570,16630,71836,1200,,
2023-11-24,17000,17040,16600,16600,72457,1211,,
2023-11-23,16560,17090,16520,16850,118636,2000,,
2023-11-22,16420,17280,16410,16620,304165,5136,,
2023-11-21,16860,17140,16520,16620,228279,3808,,
2023-11-20,17160,18370,16630,16970,1253024,22022,,
2023-11-17,15220,19500,15030,17500,3090655,55689,,
2023-11-16,15450,15580,15220,15220,30822,473,,
2023-11-15,15950,15950,15360,15450,47224,736,,
2023-11-14,15110,15350,15080,15350,40508,617,,
2023-11-13,15750,15890,15080,15080,62521,956,,
2023-11-10,15820,15890,15270,15740,63873,990,,
2023-11-09,16160,16320,15580,15940,62188,985,,
2023-11-08,16360,16420,16010,16160,68118,1103,,
2023-11-07,16380,16770,15570,15980,91578,1459,,
2023-11-06,15400,16380,15260,16380,97767,1545,,
2023-11-03,15350,15350,14910,15180,84689,1283,,
2023-11-02,15520,15540,15160,15350,69146,1058,,
2023-11-01,14900,15520,14810,15340,69693,1059,,
2023-10-31,15000,15260,14710,14900,52891,789,,
2023-10-30,14810,14920,14560,14860,38131,564,,
2023-10-27,14890,15150,14620,14940,46459,692,,
2023-10-26,14800,14860,14450,14600,52099,762,,
2023-10-25,14850,14990,14620,14880,45742,680,,
2023-10-24,15230,15240,14330,14830,115723,1694,,
2023-10-23,14920,15230,14590,15230,72114,1082,,
2023-10-20,15000,15130,14800,14920,69722,1041,,
2023-10-19,15540,15600,15000,15270,73073,1117,,
2023-10-18,16190,16370,15670,15720,104187,1657,,
2023-10-17,16830,17100,16340,16340,73345,1219,,
2023-10-16,16610,17050,16490,16930,91408,1535,,
2023-10-13,17290,17370,16650,16850,108622,1841,,
2023-10-12,17700,17740,16580,17460,165803,2864,,
2023-10-11,17370,17800,17060,17600,138931,2421,,
2023-10-10,17270,17960,17000,17290,288292,5055,,
2023-10-06,16690,17330,16190,17180,212857,3586,,
2023-10-05,15650,16680,15350,16440,229701,3735,,
